unit_id,dealer_account_id,model,motor_lot,status,installed
TM-08030,ACC-DLR-11,TUBE-DLX,4468,up,2022-10-01
TM-08031,ACC-DLR-18,TUBE-DLX,4468,up,2023-03-01
TM-08032,ACC-DLR-25,TUBE-STD,4462,up,2019-10-01
TM-08033,ACC-DLR-32,TUBE-DLX,4455,up,2026-04-01
TM-08034,ACC-DLR-39,TUBE-STD,4462,up,2019-11-01
TM-08035,ACC-DLR-6,TUBE-STD,4462,up,2024-07-01
TM-08036,ACC-DLR-13,TUBE-STD,4455,up,2020-04-01
TM-08037,ACC-DLR-20,TUBE-STD,4482,up,2025-03-01
TM-08038,ACC-DLR-27,TUBE-STD,4462,up,2026-07-01
TM-08039,ACC-DLR-34,TUBE-STD,4482,up,2024-08-01
TM-08040,ACC-DLR-1,TUBE-DLX,4455,up,2026-07-01
TM-08041,ACC-DLR-8,TUBE-STD,4482,up,2021-06-01
TM-08042,ACC-DLR-15,TUBE-STD,4462,up,2026-03-01
TM-08043,ACC-DLR-22,TUBE-STD,4468,up,2020-05-01
TM-08044,ACC-DLR-29,TUBE-STD,4468,up,2023-11-01
TM-08045,ACC-DLR-36,TUBE-STD,4455,up,2021-11-01
TM-08046,ACC-DLR-3,TUBE-STD,4482,up,2020-05-01
TM-08047,ACC-DLR-10,TUBE-STD,4468,up,2023-11-01
TM-08048,ACC-DLR-17,TUBE-STD,4455,up,2025-05-01
TM-08049,ACC-DLR-24,TUBE-DLX,4482,up,2025-11-01
TM-08050,ACC-DLR-31,TUBE-STD,4462,up,2026-06-01
TM-08051,ACC-DLR-38,TUBE-STD,4468,up,2025-03-01
TM-08052,ACC-DLR-5,TUBE-DLX,4462,up,2023-12-01
TM-08053,ACC-DLR-12,TUBE-STD,4482,up,2026-10-01
TM-08054,ACC-DLR-19,TUBE-STD,4455,up,2024-11-01
TM-08055,ACC-DLR-26,TUBE-STD,4482,up,2023-09-01
TM-08056,ACC-DLR-33,TUBE-DLX,4455,up,2023-01-01
TM-08057,ACC-DLR-40,TUBE-STD,4482,up,2024-05-01
TM-08058,ACC-DLR-7,TUBE-STD,4455,up,2022-06-01
TM-08059,ACC-DLR-14,TUBE-DLX,4462,up,2022-10-01
TM-08060,ACC-DLR-21,TUBE-STD,4462,up,2023-12-01
TM-08061,ACC-DLR-28,TUBE-DLX,4468,up,2019-03-01
TM-08062,ACC-DLR-35,TUBE-STD,4468,up,2024-07-01
TM-08063,ACC-DLR-2,TUBE-STD,4468,up,2025-02-01
TM-08064,ACC-DLR-9,TUBE-DLX,4455,up,2020-05-01
TM-08065,ACC-DLR-16,TUBE-STD,4455,up,2021-12-01
TM-08066,ACC-DLR-23,TUBE-STD,4468,up,2020-05-01
TM-08067,ACC-DLR-30,TUBE-STD,4462,up,2021-10-01
TM-08068,ACC-DLR-37,TUBE-STD,4482,up,2022-05-01
TM-08069,ACC-DLR-4,TUBE-STD,4462,up,2021-11-01
TM-08070,ACC-DLR-11,TUBE-STD,4455,up,2024-01-01
TM-08071,ACC-DLR-18,TUBE-DLX,4482,up,2023-09-01
TM-08072,ACC-DLR-25,TUBE-STD,4468,up,2024-06-01
TM-08073,ACC-DLR-32,TUBE-STD,4468,up,2019-05-01
TM-08074,ACC-DLR-39,TUBE-DLX,4455,up,2024-09-01
TM-08075,ACC-DLR-6,TUBE-STD,4468,up,2021-12-01
TM-08076,ACC-DLR-13,TUBE-STD,4455,up,2026-06-01
TM-08077,ACC-DLR-20,TUBE-STD,4455,up,2022-07-01
TM-08078,ACC-DLR-27,TUBE-STD,4455,up,2021-08-01
TM-08079,ACC-DLR-34,TUBE-DLX,4455,up,2025-03-01
TM-08080,ACC-DLR-1,TUBE-STD,4482,up,2023-10-01
TM-08081,ACC-DLR-8,TUBE-STD,4482,up,2025-05-01
TM-08082,ACC-DLR-15,TUBE-STD,4482,up,2020-03-01
TM-08083,ACC-DLR-22,TUBE-STD,4455,up,2025-09-01
TM-08084,ACC-DLR-29,TUBE-DLX,4455,up,2026-09-01
TM-08085,ACC-DLR-36,TUBE-STD,4482,up,2020-06-01
TM-08086,ACC-DLR-3,TUBE-DLX,4455,up,2025-11-01
TM-08087,ACC-DLR-10,TUBE-DLX,4462,up,2026-03-01
TM-08088,ACC-DLR-17,TUBE-STD,4482,up,2021-05-01
TM-08089,ACC-DLR-24,TUBE-STD,4482,up,2021-11-01
TM-08090,ACC-DLR-31,TUBE-STD,4462,up,2019-11-01
TM-08091,ACC-DLR-38,TUBE-STD,4455,up,2021-02-01
TM-08092,ACC-DLR-5,TUBE-STD,4455,up,2020-11-01
TM-08093,ACC-DLR-12,TUBE-STD,4482,up,2025-07-01
TM-08094,ACC-DLR-19,TUBE-STD,4462,up,2023-06-01
TM-08095,ACC-DLR-26,TUBE-STD,4462,up,2019-12-01
TM-08096,ACC-DLR-33,TUBE-STD,4455,up,2020-07-01
TM-08097,ACC-DLR-40,TUBE-STD,4462,up,2026-05-01
TM-08098,ACC-DLR-7,TUBE-STD,4482,up,2026-01-01
TM-08099,ACC-DLR-14,TUBE-DLX,4462,up,2022-12-01
TM-08100,ACC-DLR-21,TUBE-STD,4462,up,2024-12-01
TM-08101,ACC-DLR-28,TUBE-STD,4482,up,2023-04-01
TM-08102,ACC-DLR-35,TUBE-DLX,4468,up,2019-06-01
TM-08103,ACC-DLR-2,TUBE-DLX,4468,up,2019-07-01
TM-08104,ACC-DLR-9,TUBE-STD,4482,up,2026-12-01
TM-08105,ACC-DLR-16,TUBE-STD,4482,up,2025-11-01
TM-08106,ACC-DLR-23,TUBE-STD,4468,up,2026-06-01
TM-08107,ACC-DLR-30,TUBE-DLX,4462,up,2024-07-01
TM-08108,ACC-DLR-37,TUBE-DLX,4468,up,2026-10-01
TM-08109,ACC-DLR-4,TUBE-STD,4468,up,2024-07-01
TM-08110,ACC-DLR-11,TUBE-STD,4462,up,2020-02-01
TM-08111,ACC-DLR-18,TUBE-DLX,4455,up,2019-08-01
TM-08112,ACC-DLR-25,TUBE-DLX,4468,up,2026-12-01
TM-08113,ACC-DLR-32,TUBE-DLX,4468,up,2025-05-01
TM-08114,ACC-DLR-39,TUBE-STD,4482,up,2021-06-01
TM-08115,ACC-DLR-6,TUBE-STD,4462,up,2023-07-01
TM-08116,ACC-DLR-13,TUBE-STD,4468,up,2019-01-01
TM-08117,ACC-DLR-20,TUBE-STD,4482,up,2025-06-01
TM-08118,ACC-DLR-27,TUBE-STD,4455,up,2024-10-01
TM-08119,ACC-DLR-34,TUBE-STD,4462,up,2019-06-01
TM-08120,ACC-DLR-1,TUBE-DLX,4468,up,2021-01-01
TM-08121,ACC-DLR-8,TUBE-STD,4482,up,2022-03-01
TM-08122,ACC-DLR-15,TUBE-STD,4468,up,2021-04-01
TM-08123,ACC-DLR-22,TUBE-STD,4468,up,2023-07-01
TM-08124,ACC-DLR-29,TUBE-DLX,4455,up,2025-02-01
TM-08125,ACC-DLR-36,TUBE-STD,4455,up,2025-11-01
TM-08126,ACC-DLR-3,TUBE-STD,4482,up,2019-04-01
TM-08127,ACC-DLR-10,TUBE-STD,4462,up,2019-11-01
TM-08128,ACC-DLR-17,TUBE-STD,4455,up,2022-08-01
TM-08129,ACC-DLR-24,TUBE-STD,4462,up,2019-06-01
TM-08130,ACC-DLR-31,TUBE-STD,4455,up,2025-08-01
TM-08131,ACC-DLR-38,TUBE-STD,4482,up,2019-02-01
TM-08132,ACC-DLR-5,TUBE-STD,4468,up,2023-10-01
TM-08133,ACC-DLR-12,TUBE-STD,4462,up,2020-06-01
TM-08134,ACC-DLR-19,TUBE-STD,4462,up,2019-10-01
TM-08135,ACC-DLR-26,TUBE-STD,4462,up,2023-11-01
TM-08136,ACC-DLR-33,TUBE-STD,4468,up,2021-09-01
TM-08137,ACC-DLR-40,TUBE-DLX,4468,up,2026-05-01
TM-08138,ACC-DLR-7,TUBE-STD,4468,up,2023-08-01
TM-08139,ACC-DLR-14,TUBE-DLX,4482,up,2022-02-01
TM-08140,ACC-DLR-21,TUBE-STD,4455,up,2020-11-01
TM-08141,ACC-DLR-28,TUBE-STD,4468,up,2023-01-01
TM-08142,ACC-DLR-35,TUBE-STD,4462,up,2024-02-01
TM-08143,ACC-DLR-2,TUBE-STD,4462,up,2019-03-01
TM-08144,ACC-DLR-9,TUBE-STD,4462,up,2023-08-01
TM-08145,ACC-DLR-16,TUBE-DLX,4462,up,2019-10-01
TM-08146,ACC-DLR-23,TUBE-STD,4455,up,2025-10-01
TM-08147,ACC-DLR-30,TUBE-STD,4462,up,2025-06-01
TM-08148,ACC-DLR-37,TUBE-STD,4455,up,2019-07-01
TM-08149,ACC-DLR-4,TUBE-STD,4455,up,2019-09-01
TM-08150,ACC-DLR-11,TUBE-DLX,4462,up,2025-06-01
TM-08151,ACC-DLR-18,TUBE-STD,4455,up,2021-05-01
TM-08152,ACC-DLR-25,TUBE-DLX,4482,up,2019-11-01
TM-08153,ACC-DLR-32,TUBE-STD,4482,up,2022-03-01
TM-08154,ACC-DLR-39,TUBE-STD,4455,up,2025-01-01
TM-08155,ACC-DLR-6,TUBE-STD,4462,up,2026-06-01
TM-08156,ACC-DLR-13,TUBE-STD,4468,up,2024-02-01
TM-08157,ACC-DLR-20,TUBE-DLX,4462,up,2022-04-01
TM-08158,ACC-DLR-27,TUBE-STD,4462,up,2026-11-01
TM-08159,ACC-DLR-34,TUBE-STD,4462,up,2020-06-01
TM-08160,ACC-DLR-1,TUBE-STD,4455,up,2019-09-01
TM-08161,ACC-DLR-8,TUBE-STD,4455,up,2020-06-01
TM-08162,ACC-DLR-15,TUBE-STD,4482,up,2021-09-01
TM-08163,ACC-DLR-22,TUBE-DLX,4468,up,2022-09-01
TM-08164,ACC-DLR-29,TUBE-STD,4455,up,2023-04-01
TM-08165,ACC-DLR-36,TUBE-STD,4468,up,2024-02-01
TM-08166,ACC-DLR-3,TUBE-STD,4455,up,2021-06-01
TM-08167,ACC-DLR-10,TUBE-DLX,4462,up,2024-11-01
TM-08168,ACC-DLR-17,TUBE-DLX,4462,up,2023-03-01
TM-08169,ACC-DLR-24,TUBE-DLX,4482,up,2020-01-01
TM-08170,ACC-DLR-31,TUBE-STD,4462,up,2024-06-01
TM-08171,ACC-DLR-38,TUBE-STD,4462,up,2023-10-01
TM-08172,ACC-DLR-5,TUBE-STD,4482,up,2026-09-01
TM-08173,ACC-DLR-12,TUBE-STD,4462,up,2024-12-01
TM-08174,ACC-DLR-19,TUBE-STD,4455,up,2022-04-01
TM-08175,ACC-DLR-26,TUBE-STD,4455,up,2026-09-01
TM-08176,ACC-DLR-33,TUBE-STD,4468,up,2026-12-01
TM-08177,ACC-DLR-40,TUBE-STD,4468,up,2024-04-01
TM-08178,ACC-DLR-7,TUBE-STD,4462,up,2025-07-01
TM-08179,ACC-DLR-14,TUBE-STD,4468,up,2022-12-01
TM-08180,ACC-DLR-21,TUBE-STD,4455,up,2022-02-01
TM-08181,ACC-DLR-28,TUBE-STD,4462,up,2025-08-01
TM-08182,ACC-DLR-35,TUBE-STD,4462,up,2021-08-01
TM-08183,ACC-DLR-2,TUBE-STD,4468,up,2020-11-01
TM-08184,ACC-DLR-9,TUBE-STD,4482,up,2026-09-01
TM-08185,ACC-DLR-16,TUBE-STD,4482,up,2024-06-01
TM-08186,ACC-DLR-23,TUBE-STD,4482,up,2023-07-01
TM-08187,ACC-DLR-30,TUBE-DLX,4455,up,2020-10-01
TM-08188,ACC-DLR-37,TUBE-STD,4482,up,2024-01-01
TM-08189,ACC-DLR-4,TUBE-DLX,4455,up,2021-05-01
TM-08190,ACC-DLR-11,TUBE-STD,4455,up,2021-10-01
TM-08191,ACC-DLR-18,TUBE-DLX,4482,up,2022-05-01
TM-08192,ACC-DLR-25,TUBE-STD,4462,up,2022-10-01
TM-08193,ACC-DLR-32,TUBE-STD,4462,up,2022-08-01
TM-08194,ACC-DLR-39,TUBE-STD,4462,up,2023-02-01
TM-08195,ACC-DLR-6,TUBE-STD,4455,up,2020-02-01
TM-08196,ACC-DLR-13,TUBE-STD,4462,up,2021-06-01
TM-08197,ACC-DLR-20,TUBE-DLX,4455,up,2023-10-01
TM-08198,ACC-DLR-27,TUBE-DLX,4482,up,2019-02-01
TM-08199,ACC-DLR-34,TUBE-DLX,4482,up,2023-10-01
TM-08200,ACC-DLR-1,TUBE-STD,4455,up,2025-01-01
TM-08201,ACC-DLR-8,TUBE-STD,4468,up,2022-02-01
TM-08202,ACC-DLR-15,TUBE-STD,4482,up,2024-05-01
TM-08203,ACC-DLR-22,TUBE-STD,4455,up,2025-01-01
TM-08204,ACC-DLR-29,TUBE-STD,4468,up,2022-10-01
TM-08205,ACC-DLR-36,TUBE-STD,4482,up,2022-03-01
TM-08206,ACC-DLR-3,TUBE-STD,4455,up,2023-10-01
TM-08207,ACC-DLR-10,TUBE-STD,4455,up,2025-01-01
TM-08208,ACC-DLR-17,TUBE-DLX,4462,up,2023-04-01
TM-08209,ACC-DLR-24,TUBE-STD,4468,up,2026-05-01
TM-08210,ACC-DLR-31,TUBE-DLX,4468,up,2021-10-01
TM-08211,ACC-DLR-38,TUBE-DLX,4462,up,2022-10-01
TM-08212,ACC-DLR-5,TUBE-STD,4455,up,2026-12-01
TM-08213,ACC-DLR-12,TUBE-DLX,4468,up,2019-11-01
TM-08214,ACC-DLR-19,TUBE-STD,4482,up,2026-11-01
TM-08215,ACC-DLR-26,TUBE-DLX,4482,up,2025-11-01
TM-08216,ACC-DLR-33,TUBE-STD,4468,up,2022-01-01
TM-08217,ACC-DLR-40,TUBE-DLX,4455,up,2020-08-01
TM-08218,ACC-DLR-7,TUBE-STD,4468,up,2026-11-01
TM-08219,ACC-DLR-14,TUBE-STD,4462,up,2019-04-01
TM-08220,ACC-DLR-21,TUBE-STD,4462,up,2023-10-01
TM-08221,ACC-DLR-28,TUBE-STD,4468,up,2022-04-01
TM-08222,ACC-DLR-35,TUBE-STD,4468,up,2020-02-01
TM-08223,ACC-DLR-2,TUBE-STD,4482,up,2020-03-01
TM-08224,ACC-DLR-9,TUBE-STD,4482,up,2025-12-01
TM-08225,ACC-DLR-16,TUBE-STD,4455,up,2019-03-01
TM-08226,ACC-DLR-23,TUBE-STD,4482,up,2024-11-01
TM-08227,ACC-DLR-30,TUBE-STD,4468,up,2019-08-01
TM-08228,ACC-DLR-37,TUBE-DLX,4462,up,2019-01-01
TM-08229,ACC-DLR-4,TUBE-STD,4455,up,2026-07-01
TM-08230,ACC-DLR-11,TUBE-DLX,4462,up,2023-10-01
TM-08231,ACC-DLR-18,TUBE-DLX,4462,up,2019-11-01
TM-08232,ACC-DLR-25,TUBE-STD,4455,up,2020-05-01
TM-08233,ACC-DLR-32,TUBE-DLX,4462,up,2025-12-01
TM-08234,ACC-DLR-39,TUBE-DLX,4468,up,2023-09-01
TM-08235,ACC-DLR-6,TUBE-DLX,4482,up,2025-08-01
TM-08236,ACC-DLR-13,TUBE-STD,4468,up,2025-01-01
TM-08237,ACC-DLR-20,TUBE-STD,4455,up,2024-09-01
TM-08238,ACC-DLR-27,TUBE-DLX,4462,up,2022-03-01
TM-08239,ACC-DLR-34,TUBE-STD,4455,up,2025-07-01
TM-08240,ACC-DLR-1,TUBE-DLX,4462,up,2025-02-01
TM-08241,ACC-DLR-8,TUBE-DLX,4482,up,2021-06-01
TM-08242,ACC-DLR-15,TUBE-STD,4462,up,2020-07-01
TM-08243,ACC-DLR-22,TUBE-STD,4482,up,2022-03-01
TM-08244,ACC-DLR-29,TUBE-STD,4455,up,2024-02-01
TM-08245,ACC-DLR-36,TUBE-STD,4468,up,2026-08-01
TM-08246,ACC-DLR-3,TUBE-DLX,4482,up,2025-11-01
TM-08247,ACC-DLR-10,TUBE-STD,4455,up,2025-02-01
TM-08248,ACC-DLR-17,TUBE-STD,4455,up,2022-08-01
TM-08249,ACC-DLR-24,TUBE-DLX,4462,up,2026-10-01
TM-08250,ACC-DLR-31,TUBE-STD,4455,up,2026-01-01
TM-08251,ACC-DLR-38,TUBE-STD,4468,up,2023-02-01
TM-08252,ACC-DLR-5,TUBE-STD,4482,up,2019-08-01
TM-08253,ACC-DLR-12,TUBE-DLX,4462,up,2021-10-01
TM-08254,ACC-DLR-19,TUBE-STD,4482,up,2025-05-01
TM-08255,ACC-DLR-26,TUBE-STD,4468,up,2025-11-01
TM-08256,ACC-DLR-33,TUBE-DLX,4455,up,2026-09-01
TM-08257,ACC-DLR-40,TUBE-DLX,4455,up,2019-05-01
TM-08258,ACC-DLR-7,TUBE-DLX,4462,up,2019-09-01
TM-08259,ACC-DLR-14,TUBE-STD,4455,up,2023-02-01
TM-08260,ACC-DLR-21,TUBE-STD,4482,up,2026-04-01
TM-08261,ACC-DLR-28,TUBE-STD,4455,up,2022-12-01
TM-08262,ACC-DLR-35,TUBE-DLX,4482,up,2023-07-01
TM-08263,ACC-DLR-2,TUBE-STD,4455,up,2022-11-01
TM-08264,ACC-DLR-9,TUBE-STD,4455,up,2024-02-01
TM-08265,ACC-DLR-16,TUBE-STD,4455,up,2024-09-01
TM-08266,ACC-DLR-23,TUBE-STD,4482,up,2023-03-01
TM-08267,ACC-DLR-30,TUBE-STD,4455,up,2020-06-01
TM-08268,ACC-DLR-37,TUBE-STD,4462,up,2026-05-01
TM-08269,ACC-DLR-4,TUBE-DLX,4462,up,2025-07-01
TM-08270,ACC-DLR-11,TUBE-STD,4468,up,2026-10-01
TM-08271,ACC-DLR-18,TUBE-STD,4455,up,2025-11-01
TM-08272,ACC-DLR-25,TUBE-DLX,4482,up,2026-11-01
TM-08273,ACC-DLR-32,TUBE-DLX,4482,up,2025-10-01
TM-08274,ACC-DLR-39,TUBE-STD,4468,up,2020-04-01
TM-08275,ACC-DLR-6,TUBE-STD,4482,up,2020-01-01
TM-08276,ACC-DLR-13,TUBE-STD,4482,up,2024-09-01
TM-08277,ACC-DLR-20,TUBE-DLX,4482,up,2023-02-01
TM-08278,ACC-DLR-27,TUBE-STD,4468,up,2021-12-01
TM-08279,ACC-DLR-34,TUBE-STD,4462,up,2021-07-01
TM-08280,ACC-DLR-1,TUBE-DLX,4482,up,2019-09-01
TM-08281,ACC-DLR-8,TUBE-STD,4462,up,2024-01-01
TM-08282,ACC-DLR-15,TUBE-STD,4468,up,2023-04-01
TM-08283,ACC-DLR-22,TUBE-STD,4482,up,2021-09-01
TM-08284,ACC-DLR-29,TUBE-STD,4468,up,2023-02-01
TM-08285,ACC-DLR-36,TUBE-DLX,4455,up,2020-04-01
TM-08286,ACC-DLR-3,TUBE-STD,4482,up,2023-12-01
TM-08287,ACC-DLR-10,TUBE-STD,4482,up,2026-12-01
TM-08288,ACC-DLR-17,TUBE-STD,4482,up,2020-12-01
TM-08289,ACC-DLR-24,TUBE-STD,4482,up,2022-06-01
TM-08290,ACC-DLR-31,TUBE-STD,4455,up,2020-05-01
TM-08291,ACC-DLR-38,TUBE-STD,4462,up,2022-04-01
TM-08292,ACC-DLR-5,TUBE-STD,4482,up,2021-12-01
TM-08293,ACC-DLR-12,TUBE-DLX,4462,up,2026-02-01
TM-08294,ACC-DLR-19,TUBE-STD,4482,up,2025-04-01
TM-08295,ACC-DLR-26,TUBE-DLX,4462,up,2021-05-01
TM-08296,ACC-DLR-33,TUBE-STD,4455,up,2023-11-01
TM-08297,ACC-DLR-40,TUBE-STD,4482,up,2022-01-01
TM-08298,ACC-DLR-7,TUBE-STD,4462,up,2025-10-01
TM-08299,ACC-DLR-14,TUBE-STD,4462,up,2026-06-01
TM-08300,ACC-DLR-21,TUBE-STD,4468,up,2021-07-01
TM-08301,ACC-DLR-28,TUBE-STD,4455,up,2025-04-01
TM-08302,ACC-DLR-35,TUBE-STD,4455,up,2021-03-01
TM-08303,ACC-DLR-2,TUBE-DLX,4482,up,2021-01-01
TM-08304,ACC-DLR-9,TUBE-STD,4482,up,2022-08-01
TM-08305,ACC-DLR-16,TUBE-DLX,4468,up,2021-11-01
TM-08306,ACC-DLR-23,TUBE-STD,4482,up,2025-05-01
TM-08307,ACC-DLR-30,TUBE-DLX,4468,up,2019-09-01
TM-08308,ACC-DLR-37,TUBE-STD,4455,up,2020-01-01
TM-08309,ACC-DLR-4,TUBE-DLX,4462,up,2022-12-01
TM-08310,ACC-DLR-11,TUBE-STD,4468,up,2025-04-01
TM-08311,ACC-DLR-18,TUBE-STD,4482,up,2023-03-01
TM-08312,ACC-DLR-25,TUBE-DLX,4455,up,2020-08-01
TM-08313,ACC-DLR-32,TUBE-STD,4482,up,2020-07-01
TM-08314,ACC-DLR-39,TUBE-STD,4462,up,2021-01-01
TM-08315,ACC-DLR-6,TUBE-DLX,4462,up,2022-02-01
TM-08316,ACC-DLR-13,TUBE-STD,4455,up,2021-10-01
TM-08317,ACC-DLR-20,TUBE-STD,4455,up,2021-03-01
TM-08318,ACC-DLR-27,TUBE-STD,4482,up,2020-03-01
TM-08319,ACC-DLR-34,TUBE-STD,4455,up,2025-10-01
TM-08320,ACC-DLR-1,TUBE-DLX,4468,up,2019-10-01
TM-08321,ACC-DLR-8,TUBE-DLX,4482,up,2020-05-01
TM-08322,ACC-DLR-15,TUBE-STD,4462,up,2022-11-01
TM-08323,ACC-DLR-22,TUBE-DLX,4482,up,2022-03-01
TM-08324,ACC-DLR-29,TUBE-DLX,4462,up,2019-07-01
TM-08325,ACC-DLR-36,TUBE-STD,4468,up,2019-10-01
TM-08326,ACC-DLR-3,TUBE-STD,4455,up,2026-11-01
TM-08327,ACC-DLR-10,TUBE-DLX,4482,up,2024-09-01
TM-08328,ACC-DLR-17,TUBE-STD,4468,up,2019-09-01
TM-08329,ACC-DLR-24,TUBE-DLX,4462,up,2025-07-01
TM-08330,ACC-DLR-31,TUBE-DLX,4455,up,2026-02-01
TM-08331,ACC-DLR-38,TUBE-STD,4482,up,2026-06-01
TM-08332,ACC-DLR-5,TUBE-STD,4455,up,2023-05-01
TM-08333,ACC-DLR-12,TUBE-STD,4455,up,2019-04-01
TM-08334,ACC-DLR-19,TUBE-STD,4462,up,2020-09-01
TM-08335,ACC-DLR-26,TUBE-STD,4455,up,2025-03-01
TM-08336,ACC-DLR-33,TUBE-STD,4462,up,2024-11-01
TM-08337,ACC-DLR-40,TUBE-DLX,4468,up,2025-12-01
TM-08338,ACC-DLR-7,TUBE-STD,4455,up,2024-10-01
TM-08339,ACC-DLR-14,TUBE-STD,4482,up,2021-05-01
TM-08340,ACC-DLR-21,TUBE-STD,4468,up,2021-06-01
TM-08341,ACC-DLR-28,TUBE-STD,4455,up,2022-12-01
TM-08342,ACC-DLR-35,TUBE-STD,4482,up,2023-01-01
TM-08343,ACC-DLR-2,TUBE-DLX,4455,up,2025-06-01
TM-08344,ACC-DLR-9,TUBE-STD,4468,up,2025-06-01
TM-08345,ACC-DLR-16,TUBE-DLX,4468,up,2020-03-01
TM-08346,ACC-DLR-23,TUBE-DLX,4462,up,2023-08-01
TM-08347,ACC-DLR-30,TUBE-STD,4468,up,2020-10-01
TM-08348,ACC-DLR-37,TUBE-STD,4462,up,2020-02-01
TM-08349,ACC-DLR-4,TUBE-STD,4468,up,2021-06-01
TM-08350,ACC-DLR-11,TUBE-STD,4482,up,2026-03-01
TM-08351,ACC-DLR-18,TUBE-STD,4468,up,2023-07-01
TM-08352,ACC-DLR-25,TUBE-STD,4455,up,2025-05-01
TM-08353,ACC-DLR-32,TUBE-STD,4468,up,2025-03-01
TM-08354,ACC-DLR-39,TUBE-DLX,4468,up,2025-08-01
TM-08355,ACC-DLR-6,TUBE-STD,4482,up,2025-04-01
TM-08356,ACC-DLR-13,TUBE-STD,4455,up,2020-09-01
TM-08357,ACC-DLR-20,TUBE-STD,4455,up,2025-04-01
TM-08358,ACC-DLR-27,TUBE-DLX,4462,up,2022-11-01
TM-08359,ACC-DLR-34,TUBE-STD,4455,up,2021-09-01
TM-08360,ACC-DLR-1,TUBE-DLX,4482,up,2019-11-01
TM-08361,ACC-DLR-8,TUBE-STD,4482,up,2022-03-01
TM-08362,ACC-DLR-15,TUBE-STD,4462,up,2024-05-01
TM-08363,ACC-DLR-22,TUBE-DLX,4468,up,2024-08-01
TM-08364,ACC-DLR-29,TUBE-STD,4462,up,2021-02-01
TM-08365,ACC-DLR-36,TUBE-STD,4462,up,2020-06-01
TM-08366,ACC-DLR-3,TUBE-STD,4462,up,2022-11-01
TM-08367,ACC-DLR-10,TUBE-DLX,4468,up,2021-11-01
TM-08368,ACC-DLR-17,TUBE-STD,4462,up,2026-01-01
TM-08369,ACC-DLR-24,TUBE-STD,4455,up,2020-11-01
TM-08370,ACC-DLR-31,TUBE-STD,4455,up,2021-01-01
TM-08371,ACC-DLR-38,TUBE-STD,4482,up,2020-09-01
TM-08372,ACC-DLR-5,TUBE-DLX,4462,up,2020-05-01
TM-08373,ACC-DLR-12,TUBE-DLX,4462,up,2020-04-01
TM-08374,ACC-DLR-19,TUBE-STD,4455,up,2025-09-01
TM-08375,ACC-DLR-26,TUBE-STD,4455,up,2021-09-01
TM-08376,ACC-DLR-33,TUBE-DLX,4462,up,2024-09-01
TM-08377,ACC-DLR-40,TUBE-DLX,4482,up,2023-05-01
TM-08378,ACC-DLR-7,TUBE-STD,4468,up,2024-10-01
TM-08379,ACC-DLR-14,TUBE-STD,4468,up,2025-03-01
TM-08380,ACC-DLR-21,TUBE-STD,4455,up,2022-09-01
TM-08381,ACC-DLR-28,TUBE-STD,4462,up,2026-10-01
TM-08382,ACC-DLR-35,TUBE-DLX,4462,up,2025-04-01
TM-08383,ACC-DLR-2,TUBE-STD,4455,up,2019-09-01
TM-08384,ACC-DLR-9,TUBE-STD,4455,up,2022-07-01
TM-08385,ACC-DLR-16,TUBE-STD,4455,up,2025-06-01
TM-08386,ACC-DLR-23,TUBE-DLX,4455,up,2021-10-01
TM-08387,ACC-DLR-30,TUBE-STD,4468,up,2019-12-01
TM-08388,ACC-DLR-37,TUBE-STD,4468,up,2026-12-01
TM-08389,ACC-DLR-4,TUBE-DLX,4468,up,2020-03-01
TM-08390,ACC-DLR-11,TUBE-STD,4482,up,2020-08-01
TM-08391,ACC-DLR-18,TUBE-STD,4455,up,2023-03-01
TM-08392,ACC-DLR-25,TUBE-DLX,4468,up,2019-11-01
TM-08393,ACC-DLR-32,TUBE-STD,4482,up,2019-05-01
TM-08394,ACC-DLR-39,TUBE-DLX,4455,up,2020-05-01
TM-08395,ACC-DLR-6,TUBE-STD,4462,up,2020-11-01
TM-08396,ACC-DLR-13,TUBE-DLX,4468,up,2020-06-01
TM-08397,ACC-DLR-20,TUBE-DLX,4468,up,2020-06-01
TM-08398,ACC-DLR-27,TUBE-STD,4455,up,2026-11-01
TM-08399,ACC-DLR-34,TUBE-STD,4455,up,2026-06-01
TM-08400,ACC-DLR-1,TUBE-STD,4468,up,2023-11-01
TM-08401,ACC-DLR-8,TUBE-STD,4468,up,2024-03-01
TM-08402,ACC-DLR-15,TUBE-STD,4482,up,2023-01-01
TM-08403,ACC-DLR-22,TUBE-DLX,4455,up,2022-06-01
TM-08404,ACC-DLR-29,TUBE-STD,4482,up,2020-01-01
TM-08405,ACC-DLR-36,TUBE-STD,4455,up,2026-03-01
TM-08406,ACC-DLR-3,TUBE-DLX,4455,up,2021-02-01
TM-08407,ACC-DLR-10,TUBE-STD,4455,up,2026-08-01
TM-08408,ACC-DLR-17,TUBE-STD,4468,up,2019-07-01
TM-08409,ACC-DLR-24,TUBE-STD,4462,up,2022-06-01
TM-08410,ACC-DLR-31,TUBE-STD,4482,up,2026-07-01
TM-08411,ACC-DLR-38,TUBE-STD,4462,up,2026-02-01
TM-08412,ACC-DLR-5,TUBE-DLX,4455,up,2021-10-01
TM-08413,ACC-DLR-12,TUBE-DLX,4462,up,2025-01-01
TM-08414,ACC-DLR-19,TUBE-DLX,4468,up,2024-06-01
